@relation 'iris(L1eqH79QC)-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R2-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last-R3-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R4'

@attribute 'filtered-0-unfiltered-unfiltered-unfiltered-petal width in cm' numeric
@attribute 'unfiltered-filtered-0-filtered-0-unfiltered-petal length in cm' {'\'(-inf-1.35]\'','\'(1.35-1.45]\'','\'(1.45-1.55]\'','\'(1.55-3.4]\'','\'(3.4-4.15]\'','\'(4.15-4.55]\'','\'(4.55-4.95]\'','\'(4.95-5.35]\'','\'(5.35-5.75]\'','\'(5.75-inf)\''}
@attribute 'unfiltered-unfiltered-unfiltered-filtered-0-sepal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-unfiltered-sepal length in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
0.041667,'\'(1.35-1.45]\'',1.028611,5.1,Iris-setosa
0.041667,'\'(1.35-1.45]\'',-0.12454,4.9,Iris-setosa
0.041667,'\'(-inf-1.35]\'',0.33672,4.7,Iris-setosa
0.041667,'\'(1.45-1.55]\'',0.10609,4.6,Iris-setosa
0.041667,'\'(1.35-1.45]\'',1.259242,5,Iris-setosa
0.125,'\'(1.55-3.4]\'',1.951133,5.4,Iris-setosa
0.083333,'\'(1.35-1.45]\'',0.797981,4.6,Iris-setosa
0.041667,'\'(1.45-1.55]\'',0.797981,5,Iris-setosa
0.041667,'\'(1.35-1.45]\'',-0.355171,4.4,Iris-setosa
0,'\'(1.45-1.55]\'',0.10609,4.9,Iris-setosa
0.041667,'\'(1.45-1.55]\'',1.489872,5.4,Iris-setosa
0.041667,'\'(1.55-3.4]\'',0.797981,4.8,Iris-setosa
0,'\'(1.35-1.45]\'',-0.12454,4.8,Iris-setosa
0,'\'(-inf-1.35]\'',-0.12454,4.3,Iris-setosa
0.041667,'\'(-inf-1.35]\'',2.181763,5.8,Iris-setosa
0.125,'\'(1.45-1.55]\'',3.104284,5.7,Iris-setosa
0.125,'\'(-inf-1.35]\'',1.951133,5.4,Iris-setosa
0.083333,'\'(1.35-1.45]\'',1.028611,5.1,Iris-setosa
0.083333,'\'(1.55-3.4]\'',1.720502,5.7,Iris-setosa
0.083333,'\'(1.45-1.55]\'',1.720502,5.1,Iris-setosa
0.041667,'\'(1.55-3.4]\'',0.797981,5.4,Iris-setosa
0.125,'\'(1.45-1.55]\'',1.489872,5.1,Iris-setosa
0.041667,'\'(-inf-1.35]\'',1.259242,4.6,Iris-setosa
0.166667,'\'(1.55-3.4]\'',0.567351,5.1,Iris-setosa
0.041667,'\'(1.55-3.4]\'',0.797981,4.8,Iris-setosa
0.041667,'\'(1.55-3.4]\'',-0.12454,5,Iris-setosa
0.125,'\'(1.55-3.4]\'',0.797981,5,Iris-setosa
0.041667,'\'(1.45-1.55]\'',1.028611,5.2,Iris-setosa
0.041667,'\'(1.35-1.45]\'',0.797981,5.2,Iris-setosa
0.041667,'\'(1.55-3.4]\'',0.33672,4.7,Iris-setosa
0.041667,'\'(1.55-3.4]\'',0.10609,4.8,Iris-setosa
0.125,'\'(1.45-1.55]\'',0.797981,5.4,Iris-setosa
0,'\'(1.45-1.55]\'',2.412393,5.2,Iris-setosa
0.041667,'\'(1.35-1.45]\'',2.643024,5.5,Iris-setosa
0,'\'(1.45-1.55]\'',0.10609,4.9,Iris-setosa
